player,team,games_played,per,ts,usg,ws_48,bpm,vorp,season,player_id,min,off_rating,def_rating,nationality
Shake Milton,PHI,55.0,11.9,0.517,18.3,0.069,-2.2,-0.1,2021-22,1629003.0,21.4,108.6,109.6,USA
Shake Milton,PHI,76.0,12.7,0.575,18.5,0.087,-2.0,0.0,2022-23,1629003.0,20.6,114.1,110.2,USA
Shake Milton,NYK,48.0,9.2,0.499,18.7,0.048,-3.7,-0.3,2023-24,1629003.0,12.1,104.6,109.4,USA
Shaquille Harrison,BKN,2.0,4.6,0.333,15.0,-0.067,-8.3,0.0,2021-22,1627885.0,11.3,91.8,104.3,USA
Shaquille Harrison,MEM,3.0,15.9,0.5,14.3,0.09,4.6,0.0,2023-24,1627885.0,2.0,46.2,121.4,USA
Simone Fontecchio,UTA,52.0,8.0,0.495,20.2,-0.004,-5.2,-0.6,2022-23,1631323.0,14.7,105.2,118.3,Italy
Simone Fontecchio,DET,66.0,12.1,0.6,16.5,0.061,-1.0,0.4,2023-24,1631323.0,24.9,113.0,114.5,Italy
Skylar Mays,ATL,28.0,11.7,0.589,15.5,0.061,-2.0,0.0,2021-22,1630219.0,7.9,104.6,117.5,USA
Skylar Mays,POR,6.0,19.4,0.624,19.3,0.171,0.0,0.1,2022-23,1630219.0,31.5,108.4,124.8,USA
Skylar Mays,LAL,38.0,12.0,0.466,18.4,0.044,-2.0,0.0,2023-24,1630219.0,11.4,103.7,114.2,USA
Spencer Dinwiddie,DAL,67.0,15.1,0.543,21.4,0.098,0.3,1.1,2021-22,203915.0,29.6,108.4,109.4,USA
Spencer Dinwiddie,BKN,79.0,16.0,0.573,22.1,0.111,0.7,1.8,2022-23,203915.0,34.5,114.1,114.2,USA
Spencer Dinwiddie,LAL,76.0,11.7,0.543,16.6,0.081,-1.9,0.1,2023-24,203915.0,28.3,116.8,115.2,USA
Stanley Johnson,LAL,48.0,10.5,0.564,12.5,0.079,-2.7,-0.2,2021-22,1626169.0,22.8,114.0,115.2,USA
Stanley Johnson,SAS,30.0,13.5,0.625,15.2,0.076,-1.0,0.1,2022-23,1626169.0,15.6,111.5,118.5,USA
Stanley Umude,DET,1.0,65.6,0.532,40.0,0.626,48.6,0.0,2022-23,1630649.0,2.1,175.0,80.0,USA
Stanley Umude,DET,24.0,11.4,0.647,15.6,0.085,-1.6,0.0,2023-24,1630649.0,12.8,104.1,113.8,USA
Stephen Curry,GSW,64.0,21.4,0.601,30.8,0.173,5.8,4.4,2021-22,201939.0,34.5,114.1,103.4,USA
Stephen Curry,GSW,56.0,24.1,0.656,31.0,0.192,7.5,4.7,2022-23,201939.0,34.7,118.1,112.4,USA
Stephen Curry,GSW,74.0,20.6,0.616,31.3,0.142,5.2,4.4,2023-24,201939.0,32.7,117.3,114.7,USA
Sterling Brown,DAL,49.0,8.4,0.495,13.2,0.061,-2.9,-0.1,2021-22,1628425.0,12.8,105.4,103.1,USA
Sterling Brown,LAL,4.0,7.0,0.0,7.0,0.04,-3.3,0.0,2022-23,1628425.0,6.1,106.8,106.3,USA
Steven Adams,MEM,76.0,17.6,0.56,12.0,0.163,2.0,2.0,2021-22,203500.0,26.3,117.8,109.5,New Zealand
Steven Adams,MEM,42.0,17.5,0.564,14.6,0.144,0.6,0.7,2022-23,203500.0,27.0,118.7,109.0,New Zealand
Svi Mykhailiuk,TOR,56.0,9.6,0.509,16.9,0.052,-2.9,-0.2,2021-22,1629004.0,12.8,103.6,109.5,Ukraine
Svi Mykhailiuk,CHA,32.0,14.0,0.584,19.3,0.081,-0.1,0.2,2022-23,1629004.0,14.6,109.6,108.5,Ukraine
Svi Mykhailiuk,BOS,41.0,11.7,0.575,16.1,0.106,-1.8,0.0,2023-24,1629004.0,10.1,121.9,103.4,Ukraine
TJ McConnell,IND,27.0,15.1,0.525,16.2,0.098,0.9,0.5,2021-22,204456.0,24.2,106.8,112.3,USA
TJ McConnell,IND,75.0,16.8,0.59,19.1,0.098,0.5,1.0,2022-23,204456.0,20.4,110.5,112.9,USA
TJ McConnell,IND,71.0,20.9,0.586,23.7,0.143,3.0,1.6,2023-24,204456.0,18.2,118.8,115.2,USA
TJ Warren,PHX,42.0,13.5,0.55,19.5,0.081,-2.0,0.0,2022-23,203933.0,16.4,112.8,108.4,USA
TJ Warren,MIN,11.0,9.2,0.479,16.5,0.06,-4.5,-0.1,2023-24,203933.0,11.3,114.6,97.4,USA
Taj Gibson,NYK,52.0,12.0,0.606,10.0,0.135,-2.0,0.0,2021-22,201959.0,18.2,107.4,104.2,USA
Taj Gibson,WAS,49.0,11.4,0.585,15.3,0.082,-3.2,-0.1,2022-23,201959.0,9.8,110.6,111.7,USA
Taj Gibson,DET,20.0,5.9,0.449,9.0,0.044,-5.3,-0.2,2023-24,201959.0,10.2,101.9,107.1,USA
Talen HortonTucker,LAL,60.0,11.0,0.503,19.2,0.033,-3.3,-0.5,2021-22,1629659.0,25.2,107.9,110.1,USA
Talen HortonTucker,UTA,65.0,13.7,0.508,25.9,0.029,-1.6,0.2,2022-23,1629659.0,20.2,112.0,112.0,USA
Talen HortonTucker,UTA,51.0,13.4,0.503,24.0,0.039,-1.2,0.2,2023-24,1629659.0,19.8,112.5,117.9,USA
Tari Eason,HOU,82.0,15.2,0.525,19.3,0.07,-1.7,0.1,2022-23,1631106.0,21.6,108.6,113.4,USA
Tari Eason,HOU,22.0,17.1,0.528,19.8,0.125,1.6,0.4,2023-24,1631106.0,21.8,112.6,103.1,USA
Taurean Prince,MIN,69.0,12.4,0.589,17.0,0.09,-0.9,0.3,2021-22,1627752.0,17.1,111.6,110.9,USA
Taurean Prince,MIN,54.0,10.0,0.597,17.3,0.052,-3.3,-0.4,2022-23,1627752.0,22.1,111.9,111.0,USA
Taurean Prince,LAL,78.0,8.8,0.579,13.8,0.043,-2.8,-0.4,2023-24,1627752.0,27.0,113.9,116.5,USA
Terance Mann,LAC,81.0,13.4,0.572,16.0,0.113,-0.6,0.8,2021-22,1629611.0,28.6,108.6,107.1,USA
Terance Mann,LAC,81.0,13.4,0.619,15.3,0.111,-0.2,0.8,2022-23,1629611.0,23.1,113.7,113.5,USA
Terance Mann,LAC,75.0,12.0,0.615,13.6,0.106,-1.5,0.2,2023-24,1629611.0,25.0,116.7,114.8,USA
Terence Davis,SAC,30.0,14.6,0.543,25.6,0.044,-0.9,0.2,2021-22,1629056.0,17.9,113.4,109.0,USA
Terence Davis,SAC,64.0,12.9,0.563,22.2,0.054,-1.5,0.1,2022-23,1629056.0,13.1,115.4,111.4,USA
Terrence Ross,ORL,63.0,10.0,0.515,20.5,0.011,-3.7,-0.6,2021-22,203082.0,23.0,101.9,113.8,USA
Terrence Ross,PHX,63.0,10.2,0.544,16.8,0.059,-2.1,0.0,2022-23,203082.0,21.1,112.1,114.7,USA
Terry Rozier,CHA,73.0,17.6,0.566,23.2,0.115,1.7,2.3,2021-22,1626179.0,33.7,113.3,112.0,USA
Terry Rozier,CHA,63.0,14.7,0.517,26.9,0.037,-0.6,0.8,2022-23,1626179.0,35.3,109.3,115.6,USA
Terry Rozier,MIA,61.0,17.3,0.555,25.9,0.091,1.5,1.8,2023-24,1626179.0,33.4,110.2,117.2,USA
Terry Taylor,IND,33.0,19.0,0.656,15.9,0.16,-0.6,0.2,2021-22,1630678.0,21.6,112.2,119.1,USA
Terry Taylor,CHI,31.0,11.0,0.557,14.2,0.054,-4.1,-0.1,2022-23,1630678.0,8.5,113.2,108.8,USA
Terry Taylor,CHI,31.0,10.1,0.558,11.3,0.07,-3.2,0.0,2023-24,1630678.0,6.1,107.1,104.4,USA
Thaddeus Young,TOR,52.0,17.0,0.548,17.4,0.126,2.2,0.9,2021-22,201152.0,16.3,106.1,106.3,USA
Thaddeus Young,TOR,54.0,14.1,0.573,13.5,0.109,0.1,0.4,2022-23,201152.0,14.7,109.4,115.0,USA
Thaddeus Young,PHX,33.0,15.9,0.598,12.6,0.138,0.3,0.2,2023-24,201152.0,13.3,114.7,118.7,USA
Thanasis Antetokounmpo,MIL,48.0,12.5,0.577,15.7,0.095,-3.5,-0.2,2021-22,203648.0,9.9,104.3,114.4,Greece
Thanasis Antetokounmpo,MIL,37.0,6.7,0.458,13.8,0.022,-7.6,-0.3,2022-23,203648.0,5.6,93.6,120.1,Greece
Thanasis Antetokounmpo,MIL,34.0,5.5,0.518,12.5,-0.01,-6.4,-0.2,2023-24,203648.0,4.6,99.4,112.2,Greece
Theo Maledon,OKC,51.0,10.6,0.5,20.3,0.015,-4.4,-0.6,2021-22,1630177.0,17.8,101.8,112.3,France
Theo Maledon,CHA,44.0,11.6,0.515,17.0,0.047,-2.5,-0.1,2022-23,1630177.0,19.4,106.9,115.8,France
Theo Maledon,PHX,17.0,3.2,0.385,19.6,-0.122,-10.3,-0.5,2023-24,1630177.0,12.5,107.8,121.6,France
Theo Pinson,DAL,19.0,11.9,0.553,14.7,0.122,-0.5,0.1,2021-22,1629033.0,7.8,95.2,107.6,USA
Theo Pinson,DAL,40.0,10.1,0.512,14.7,0.071,-3.4,-0.1,2022-23,1629033.0,8.1,108.6,116.2,USA
Thomas Bryant,WAS,27.0,16.6,0.607,18.7,0.118,-1.0,0.1,2021-22,1628418.0,16.3,103.7,112.8,USA
Thomas Bryant,DEN,59.0,19.7,0.682,18.2,0.183,0.6,0.7,2022-23,1628418.0,18.3,111.1,115.8,USA
Thomas Bryant,MIA,38.0,19.0,0.639,19.3,0.177,-0.4,0.2,2023-24,1628418.0,11.6,112.8,110.7,USA
Tim Hardaway Jr,DAL,42.0,12.7,0.52,22.0,0.077,-0.2,0.6,2021-22,203501.0,29.6,108.9,107.7,USA
Tim Hardaway Jr,DAL,71.0,12.1,0.554,20.6,0.051,-1.8,0.1,2022-23,203501.0,30.3,117.9,114.5,USA
Tim Hardaway Jr,DAL,79.0,12.1,0.542,22.6,0.05,-2.9,-0.5,2023-24,203501.0,26.8,115.7,115.8,USA
Tobias Harris,PHI,73.0,15.9,0.566,21.7,0.105,0.0,1.3,2021-22,202699.0,34.8,113.2,110.0,USA
Tobias Harris,PHI,74.0,14.8,0.602,18.2,0.116,0.7,1.7,2022-23,202699.0,32.9,117.2,111.7,USA
Tobias Harris,PHI,70.0,16.5,0.576,20.7,0.121,0.9,1.7,2023-24,202699.0,33.8,117.0,112.4,USA
Tony Bradley,CHI,55.0,14.9,0.6,13.6,0.112,-1.8,0.0,2021-22,1628396.0,10.0,110.2,105.0,USA
Tony Bradley,CHI,12.0,21.7,0.69,19.8,0.22,4.9,0.1,2022-23,1628396.0,2.8,106.1,96.2,USA
Torrey Craig,PHX,78.0,11.0,0.556,14.3,0.07,-1.8,0.1,2021-22,1628470.0,20.5,106.8,111.8,USA
Torrey Craig,PHX,79.0,11.6,0.566,13.0,0.098,-0.6,0.7,2022-23,1628470.0,24.7,111.9,115.5,USA
Torrey Craig,CHI,53.0,10.8,0.568,12.5,0.087,-2.0,0.0,2023-24,1628470.0,19.8,111.2,118.4,USA
Trae Young,ATL,76.0,25.4,0.603,34.4,0.181,5.2,4.8,2021-22,1629027.0,34.9,117.2,114.9,USA
Trae Young,ATL,73.0,22.0,0.573,32.6,0.126,3.3,3.4,2022-23,1629027.0,34.8,115.9,114.6,USA
Trae Young,ATL,54.0,20.3,0.585,30.5,0.114,2.6,2.2,2023-24,1629027.0,36.0,116.6,119.1,USA
Tre Jones,SAS,69.0,15.0,0.545,15.6,0.121,-0.5,0.4,2021-22,1630200.0,16.6,108.8,109.3,USA
Tre Jones,SAS,68.0,16.0,0.534,19.3,0.082,-1.0,0.5,2022-23,1630200.0,29.2,110.9,118.8,USA
Tre Jones,SAS,77.0,14.7,0.591,15.2,0.111,-0.4,0.9,2023-24,1630200.0,27.8,110.9,111.8,USA
Tre Mann,OKC,60.0,10.2,0.501,22.0,0.002,-4.4,-0.8,2021-22,1630544.0,22.8,101.7,112.0,USA
Tre Mann,OKC,67.0,10.0,0.492,20.7,0.021,-3.9,-0.6,2022-23,1630544.0,17.7,109.3,108.2,USA
Tre Mann,CHA,41.0,13.7,0.559,18.2,0.058,-1.3,0.2,2023-24,1630544.0,24.1,107.2,114.1,USA
Trendon Watford,POR,48.0,15.8,0.59,17.6,0.104,-1.7,0.1,2021-22,1630570.0,18.1,100.5,118.4,USA
Trendon Watford,POR,62.0,13.6,0.625,16.1,0.084,-1.8,0.1,2022-23,1630570.0,19.1,110.8,117.9,USA
Trendon Watford,BKN,63.0,15.7,0.611,21.1,0.1,-0.5,0.3,2023-24,1630570.0,13.6,109.0,112.8,USA
Trent Forrest,UTA,60.0,10.9,0.554,12.8,0.084,-1.0,0.2,2021-22,1630235.0,12.8,113.0,108.5,USA
Trent Forrest,ATL,23.0,6.1,0.424,11.6,-0.011,-5.1,-0.2,2022-23,1630235.0,12.0,104.3,114.4,USA
Trent Forrest,ATL,38.0,8.9,0.426,11.8,0.027,-4.4,-0.3,2023-24,1630235.0,10.9,103.3,114.3,USA
Trevelin Queen,HOU,10.0,18.2,0.619,23.9,0.08,1.9,0.1,2021-22,1630243.0,7.4,112.9,107.3,USA
Trevelin Queen,IND,7.0,6.0,0.337,22.9,-0.133,-7.2,-0.1,2022-23,1630243.0,10.0,107.2,98.0,USA
Trevelin Queen,ORL,14.0,8.3,0.462,13.3,0.056,-3.4,-0.1,2023-24,1630243.0,11.8,107.8,107.6,USA
Trey Lyles,SAC,75.0,16.4,0.588,20.7,0.111,-0.3,0.7,2021-22,1626168.0,20.5,106.4,113.6,Canada
Trey Lyles,SAC,74.0,14.2,0.607,18.1,0.098,-1.0,0.3,2022-23,1626168.0,16.9,116.3,112.3,Canada
Trey Lyles,SAC,58.0,11.9,0.596,14.4,0.098,-1.1,0.3,2023-24,1626168.0,20.0,117.9,110.2,Canada
Trey Murphy III,NOP,62.0,12.5,0.558,15.7,0.104,-1.2,0.2,2021-22,1630530.0,13.9,108.1,107.8,USA
Trey Murphy III,NOP,79.0,15.2,0.65,16.6,0.15,1.8,2.3,2022-23,1630530.0,31.0,113.3,112.8,USA
Trey Murphy III,NOP,57.0,16.3,0.612,18.6,0.154,2.5,1.9,2023-24,1630530.0,29.7,115.2,108.2,USA
Tristan Thompson,CHI,57.0,14.9,0.541,17.5,0.087,-3.1,-0.3,2021-22,202684.0,15.7,112.1,115.7,Canada
Tristan Thompson,CLE,49.0,13.9,0.563,13.8,0.119,-1.4,0.1,2023-24,202684.0,11.2,113.3,113.8,Canada
Troy Brown Jr,CHI,66.0,10.1,0.525,12.3,0.065,-1.8,0.1,2021-22,1628972.0,16.0,109.3,111.7,USA
Troy Brown Jr,LAL,76.0,9.6,0.561,12.1,0.075,-1.0,0.5,2022-23,1628972.0,24.5,112.0,112.5,USA
Troy Brown Jr,DET,59.0,8.8,0.51,14.3,0.048,-2.6,-0.1,2023-24,1628972.0,14.0,106.4,114.2,USA
Ty Jerome,OKC,48.0,11.3,0.488,20.8,0.032,-2.3,-0.1,2021-22,1629660.0,16.7,98.9,100.4,USA
Ty Jerome,GSW,45.0,12.8,0.594,14.9,0.124,-0.8,0.3,2022-23,1629660.0,18.1,110.7,116.3,USA
Ty Jerome,CLE,2.0,7.6,0.5,14.7,0.04,-4.9,0.0,2023-24,1629660.0,7.4,106.7,143.8,USA
TyTy Washington Jr,HOU,31.0,7.5,0.432,17.4,-0.016,-6.3,-0.5,2022-23,1631102.0,14.0,104.9,111.0,USA
TyTy Washington Jr,MIL,11.0,4.6,0.35,17.0,-0.072,-8.2,-0.1,2023-24,1631102.0,5.1,82.4,96.7,USA
Tyler Herro,MIA,66.0,16.2,0.561,28.8,0.084,0.7,1.5,2021-22,1629639.0,32.6,113.4,108.1,USA
Tyler Herro,MIA,67.0,15.3,0.566,25.6,0.072,0.6,1.6,2022-23,1629639.0,34.9,113.9,111.3,USA
Tyler Herro,MIA,42.0,15.7,0.558,27.8,0.068,0.8,1.0,2023-24,1629639.0,33.5,112.1,111.1,USA
Tyrese Haliburton,IND,77.0,18.2,0.595,19.0,0.125,2.6,3.1,2021-22,1630169.0,35.0,110.0,115.9,USA
Tyrese Haliburton,IND,56.0,23.6,0.624,23.8,0.195,7.2,4.4,2022-23,1630169.0,33.6,116.9,117.9,USA
Tyrese Haliburton,IND,69.0,23.3,0.605,24.6,0.195,6.9,5.0,2023-24,1630169.0,32.2,122.4,116.2,USA
Tyrese Maxey,PHI,75.0,16.2,0.594,20.2,0.132,0.6,1.8,2021-22,1630178.0,35.3,113.3,109.7,USA
Tyrese Maxey,PHI,60.0,17.0,0.605,24.1,0.128,0.6,1.3,2022-23,1630178.0,33.6,118.0,112.6,USA
Tyrese Maxey,PHI,70.0,19.8,0.573,28.0,0.147,3.1,3.4,2023-24,1630178.0,37.5,118.3,113.2,USA
Tyus Jones,MEM,73.0,16.5,0.544,16.6,0.158,1.7,1.4,2021-22,1626145.0,21.2,113.0,105.5,USA
Tyus Jones,MEM,80.0,16.0,0.546,17.7,0.141,1.6,1.7,2022-23,1626145.0,24.2,113.6,111.6,USA
Tyus Jones,WAS,66.0,16.5,0.578,16.3,0.113,0.7,1.3,2023-24,1626145.0,29.3,110.6,122.5,USA
Udoka Azubuike,UTA,17.0,17.6,0.743,14.7,0.157,-1.4,0.0,2021-22,1628962.0,11.5,107.8,105.8,Nigeria
Udoka Azubuike,UTA,36.0,16.1,0.774,11.5,0.134,-0.6,0.1,2022-23,1628962.0,10.0,103.2,114.9,Nigeria
Udoka Azubuike,PHX,16.0,12.3,0.609,12.6,0.1,-3.2,0.0,2023-24,1628962.0,7.1,105.4,126.5,Nigeria
Udonis Haslem,MIA,13.0,8.6,0.495,20.0,0.033,-7.1,-0.1,2021-22,2617.0,6.4,92.7,102.3,USA
Udonis Haslem,MIA,7.0,6.2,0.433,20.1,-0.009,-12.1,-0.2,2022-23,2617.0,10.3,103.9,115.7,USA
Usman Garuba,HOU,24.0,12.9,0.51,9.4,0.105,-0.9,0.1,2021-22,1630586.0,10.0,118.6,111.5,Spain
Usman Garuba,HOU,75.0,12.9,0.569,10.5,0.091,-1.4,0.2,2022-23,1630586.0,12.9,103.3,115.5,Spain
Usman Garuba,GSW,6.0,7.0,0.218,20.8,-0.124,-10.9,0.0,2023-24,1630586.0,3.0,81.4,121.1,Spain
Vernon Carey Jr,WAS,7.0,15.8,0.534,21.6,0.068,-7.5,-0.1,2021-22,1630176.0,6.3,84.7,132.3,USA
Victor Oladipo,MIA,8.0,16.8,0.608,25.1,0.124,1.3,0.1,2021-22,203506.0,21.6,103.3,104.7,USA
Victor Oladipo,MIA,42.0,10.6,0.513,21.1,0.024,-2.1,0.0,2022-23,203506.0,26.3,110.1,111.5,USA
Vince Williams Jr,MEM,15.0,3.9,0.367,18.1,-0.049,-8.5,-0.2,2022-23,1631246.0,7.0,89.2,104.0,USA
Vince Williams Jr,MEM,52.0,12.8,0.597,15.8,0.093,-0.7,0.5,2023-24,1631246.0,27.6,108.4,111.4,USA
Vit Krejci,OKC,30.0,8.5,0.529,12.9,0.042,-5.3,-0.6,2021-22,1630249.0,23.0,103.3,116.1,Czech Republic
Vit Krejci,ATL,29.0,7.7,0.475,10.9,0.042,-3.6,-0.1,2022-23,1630249.0,5.7,107.7,109.5,Czech Republic
Vit Krejci,ATL,22.0,8.4,0.633,9.8,0.056,-3.7,-0.2,2023-24,1630249.0,24.6,117.4,117.7,Czech Republic
Vlatko Cancar,DEN,15.0,12.7,0.657,14.0,0.114,-1.7,0.0,2021-22,1628427.0,11.8,104.9,104.1,Slovenia
Vlatko Cancar,DEN,60.0,11.0,0.606,13.8,0.093,-1.8,0.0,2022-23,1628427.0,14.8,109.1,113.1,Slovenia
Walker Kessler,UTA,74.0,21.5,0.702,13.3,0.2,2.9,2.1,2022-23,1631117.0,23.0,115.7,112.7,USA
Walker Kessler,UTA,64.0,18.0,0.663,12.8,0.131,0.9,1.1,2023-24,1631117.0,23.3,111.4,116.0,USA
Wendell Carter Jr,ORL,62.0,18.4,0.601,20.9,0.129,1.6,1.7,2021-22,1628976.0,29.9,105.1,108.8,USA
Wendell Carter Jr,ORL,57.0,17.3,0.621,20.5,0.13,1.0,1.3,2022-23,1628976.0,29.6,110.5,111.4,USA
Wendell Carter Jr,ORL,55.0,15.9,0.623,17.2,0.149,0.9,1.0,2023-24,1628976.0,25.6,110.8,109.6,USA
Wendell Moore Jr,MIN,29.0,9.3,0.465,14.9,0.028,-2.4,0.0,2022-23,1631111.0,5.3,99.4,112.9,USA
Wendell Moore Jr,MIN,25.0,8.6,0.5,13.0,0.052,-2.8,0.0,2023-24,1631111.0,3.0,101.7,106.2,USA
Wenyen Gabriel,LAL,26.0,12.5,0.549,17.4,0.09,-5.9,-0.4,2021-22,1629117.0,13.8,118.1,111.4,South Sudan
Wenyen Gabriel,LAL,68.0,14.4,0.626,14.1,0.132,-2.2,-0.1,2022-23,1629117.0,15.1,111.2,111.4,South Sudan
Wenyen Gabriel,MEM,5.0,2.3,0.351,17.0,-0.123,-12.5,-0.2,2023-24,1629117.0,16.2,89.0,96.4,South Sudan
Wesley Matthews,MIL,49.0,6.9,0.536,10.7,0.056,-3.3,-0.3,2021-22,202083.0,20.5,114.4,107.7,USA
Wesley Matthews,MIL,52.0,7.0,0.519,9.8,0.073,-2.7,-0.1,2022-23,202083.0,15.8,111.1,108.3,USA
Wesley Matthews,ATL,36.0,8.2,0.511,11.7,0.049,-2.8,-0.1,2023-24,202083.0,11.5,109.3,114.9,USA
Will Barton,DEN,71.0,13.4,0.548,20.8,0.067,-0.5,0.9,2021-22,203115.0,32.1,112.5,110.4,USA
Will Barton,TOR,56.0,10.0,0.493,18.9,0.021,-2.6,-0.2,2022-23,203115.0,17.7,104.9,113.2,USA
Willy Hernangomez,NOP,50.0,22.2,0.582,22.5,0.18,0.2,0.5,2021-22,1626195.0,16.8,112.5,114.2,Spain
Willy Hernangomez,NOP,38.0,20.7,0.61,23.8,0.171,0.3,0.3,2022-23,1626195.0,12.0,108.5,106.8,Spain
Xavier Moon,LAC,10.0,16.2,0.545,19.0,0.121,-0.1,0.1,2021-22,1629875.0,13.7,112.9,111.5,USA
Xavier Moon,LAC,4.0,7.2,0.389,21.8,-0.03,-5.1,0.0,2022-23,1629875.0,4.9,92.3,82.5,USA
Xavier Moon,LAC,14.0,8.1,0.352,19.1,-0.026,-6.1,-0.1,2023-24,1629875.0,8.5,93.4,107.4,USA
Xavier Sneed,UTA,9.0,0.4,0.25,11.0,-0.056,-10.6,-0.1,2021-22,1630270.0,4.3,93.8,97.6,USA
Xavier Sneed,CHA,4.0,9.5,0.723,12.9,0.086,-3.6,0.0,2022-23,1630270.0,12.1,85.6,110.4,USA
Xavier Tillman Sr,MEM,53.0,15.1,0.51,16.4,0.121,0.7,0.5,2021-22,1630214.0,13.2,105.0,106.4,USA
Xavier Tillman Sr,MEM,61.0,17.3,0.621,13.7,0.171,1.9,1.2,2022-23,1630214.0,19.3,110.9,110.1,USA
Xavier Tillman Sr,BOS,54.0,12.2,0.472,14.8,0.071,-1.2,0.2,2023-24,1630214.0,18.0,106.6,109.4,USA
Yuta Watanabe,TOR,38.0,11.5,0.524,16.8,0.075,-2.0,0.0,2021-22,1629139.0,11.7,105.7,109.6,Japan
Yuta Watanabe,BKN,58.0,12.1,0.637,13.1,0.111,-0.6,0.3,2022-23,1629139.0,16.0,112.3,112.9,Japan
Yuta Watanabe,MEM,34.0,4.7,0.474,13.3,-0.009,-6.4,-0.5,2023-24,1629139.0,13.7,107.4,114.7,Japan
Zach Collins,SAS,28.0,16.4,0.594,19.2,0.118,-0.2,0.2,2021-22,1628380.0,17.9,110.9,107.8,USA
Zach Collins,SAS,63.0,16.4,0.599,21.2,0.074,-0.2,0.6,2022-23,1628380.0,22.9,108.7,116.3,USA
Zach Collins,SAS,69.0,14.3,0.565,22.7,0.057,-2.0,0.0,2023-24,1628380.0,22.1,105.0,116.3,USA
Zach LaVine,CHI,67.0,20.0,0.605,28.8,0.12,2.4,2.6,2021-22,203897.0,34.7,112.5,113.4,USA
Zach LaVine,CHI,77.0,19.0,0.607,28.3,0.123,1.9,2.7,2022-23,203897.0,35.9,112.0,111.7,USA
Zach LaVine,CHI,25.0,15.1,0.578,23.8,0.08,0.1,0.5,2023-24,203897.0,34.9,109.9,115.3,USA
Zavier Simpson,OKC,4.0,7.7,0.406,15.9,-0.018,-7.9,-0.3,2021-22,1630285.0,43.5,98.6,125.1,USA
Zavier Simpson,MEM,7.0,6.3,0.377,17.5,-0.046,-5.9,-0.2,2023-24,1630285.0,23.1,98.2,106.8,USA
Zeke Nnaji,DEN,41.0,13.5,0.629,14.9,0.123,-2.2,0.0,2021-22,1630192.0,17.0,107.2,110.4,USA
Zeke Nnaji,DEN,53.0,12.5,0.62,15.2,0.106,-3.7,-0.3,2022-23,1630192.0,13.7,101.5,107.4,USA
Zeke Nnaji,DEN,58.0,12.4,0.528,15.4,0.099,-3.7,-0.2,2023-24,1630192.0,9.9,102.9,114.8,USA
Ziaire Williams,MEM,62.0,9.7,0.559,14.9,0.08,-3.0,-0.3,2021-22,1630533.0,21.7,112.9,108.8,USA
Ziaire Williams,MEM,37.0,7.4,0.511,18.0,0.011,-5.6,-0.5,2022-23,1630533.0,15.2,106.9,112.2,USA
Ziaire Williams,MEM,51.0,9.3,0.511,19.7,0.01,-4.5,-0.6,2023-24,1630533.0,20.3,102.5,112.4,USA
Zion Williamson,NOP,29.0,25.2,0.652,30.4,0.18,5.8,1.9,2022-23,1629627.0,33.0,116.2,108.4,USA
Zion Williamson,NOP,70.0,22.8,0.61,29.7,0.164,3.8,3.3,2023-24,1629627.0,31.5,114.5,111.6,USA
